id,year,status,LEO,MEO,GEO,other,missing,total
YUN,1963,Inactive,0,0,0,0,0,0
YUN,1964,Inactive,0,0,0,0,0,0
YUN,1965,Inactive,0,0,0,0,0,0
YUN,1966,Inactive,0,0,0,0,0,0
YUN,1967,Inactive,0,0,0,0,0,0
YUN,1968,Inactive,0,0,0,0,0,0
YUN,1969,Inactive,0,0,0,0,0,0
YUN,1970,Inactive,0,0,0,0,0,0
YUN,1971,Inactive,0,0,0,0,0,0
YUN,1972,Inactive,0,0,0,0,0,0
YUN,1973,Inactive,0,0,0,0,0,0
YUN,1974,Inactive,0,0,0,0,0,0
YUN,1975,Inactive,0,0,0,0,0,0
YUN,1976,Inactive,0,0,0,0,0,0
YUN,1977,Inactive,0,0,0,0,0,0
YUN,1978,Inactive,0,0,0,0,0,0
YUN,1979,Inactive,0,0,0,0,0,0
YUN,1980,Inactive,0,0,0,0,0,0
YUN,1981,Inactive,0,0,0,0,0,0
YUN,1982,Inactive,0,0,0,0,0,0
YUN,1983,Inactive,0,0,0,0,0,0
YUN,1984,Inactive,0,0,0,0,0,0
YUN,1985,Inactive,0,0,0,0,0,0
YUN,1986,Inactive,0,0,0,0,0,0
YUN,1987,Inactive,0,0,0,0,0,0
YUN,1988,Inactive,0,0,0,0,0,0
YUN,1989,Inactive,0,0,0,0,0,0
YUN,1990,Inactive,0,0,0,0,0,0
YUN,1991,Inactive,0,0,0,0,0,0
YUN,1992,Inactive,0,0,0,0,0,0
YUN,1993,Inactive,0,0,0,0,0,0
YUN,1994,Inactive,0,0,0,0,0,0
YUN,1995,Inactive,0,0,0,0,0,0
YUN,1996,Inactive,0,0,0,0,0,0
YUN,1997,Inactive,0,0,0,0,0,0
YUN,1998,Inactive,0,0,0,0,0,0
YUN,1999,Inactive,0,0,0,0,0,0
YUN,2000,Inactive,0,0,0,0,0,0
YUN,2001,Inactive,0,0,0,0,0,0
YUN,2002,Inactive,0,0,0,0,0,0
YUN,2003,Inactive,0,0,0,0,0,0
YUN,2004,Inactive,0,0,0,0,0,0
YUN,2005,Inactive,0,0,0,0,0,0
YUN,2006,Inactive,0,0,0,0,0,0
YUN,2007,Inactive,0,0,0,0,0,0
YUN,2008,Inactive,0,0,0,0,0,0
YUN,2009,Inactive,0,0,0,0,0,0
YUN,2010,Inactive,0,0,0,0,0,0
YUN,2011,Inactive,0,0,0,0,0,0
YUN,2012,Active,1,0,0,0,0,1
YUN,2013,Active,0,0,0,0,0,0
YUN,2014,Active,0,0,0,0,0,0
YUN,2015,Active,0,0,0,0,0,0
YUN,2016,Active,1,0,0,0,0,1
YUN,2017,Active,0,0,0,0,0,0
