timestamp,longitude,sat_name,sat_operator,long_string,x_coord,y_coord,include,,Inclination (°):,18.0,North
10/2/2016,9.907222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/1/2016,9.899166667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/30/2016,9.908333333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/28/2016,9.902222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/28/2016,9.902222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/27/2016,9.905555556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/26/2016,9.874444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/26/2016,9.898611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/24/2016,9.879444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/24/2016,9.894444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/23/2016,9.913611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/22/2016,9.898055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/21/2016,9.921388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/20/2016,9.899444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/19/2016,9.924444444,Olymp-K,Russia,9.9°E,-0.088,-0.308,FALSE,,,,
9/18/2016,9.924444444,Olymp-K,Russia,9.9°E,-0.088,-0.308,FALSE,,,,
9/17/2016,9.903888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/16/2016,9.881666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/16/2016,9.896666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/15/2016,9.876944444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/15/2016,9.888888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/15/2016,9.908888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/15/2016,10.04972222,Olymp-K,Russia,10.0°E,-0.086,-0.308,FALSE,,,,
9/14/2016,9.906944444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/14/2016,9.865555556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
9/14/2016,10.14416667,Olymp-K,Russia,10.1°E,-0.085,-0.308,FALSE,,,,
9/13/2016,9.927777778,Olymp-K,Russia,9.9°E,-0.088,-0.308,FALSE,,,,
9/12/2016,9.771944444,Olymp-K,Russia,9.8°E,-0.091,-0.308,FALSE,,,,
9/12/2016,9.772222222,Olymp-K,Russia,9.8°E,-0.091,-0.308,FALSE,,,,
9/12/2016,9.6875,Olymp-K,Russia,9.7°E,-0.093,-0.308,FALSE,,,,
9/12/2016,9.679444444,Olymp-K,Russia,9.7°E,-0.093,-0.308,FALSE,,,,
9/10/2016,9.545,Olymp-K,Russia,9.5°E,-0.095,-0.308,FALSE,,,,
9/10/2016,9.621111111,Olymp-K,Russia,9.6°E,-0.094,-0.308,FALSE,,,,
9/9/2016,9.044722222,Olymp-K,Russia,9.0°E,-0.104,-0.307,FALSE,,,,
9/9/2016,8.965555556,Olymp-K,Russia,9.0°E,-0.105,-0.307,FALSE,,,,
9/9/2016,8.935,Olymp-K,Russia,8.9°E,-0.106,-0.307,FALSE,,,,
9/8/2016,7.906388889,Olymp-K,Russia,7.9°E,-0.123,-0.307,FALSE,,,,
9/7/2016,7.245277778,Olymp-K,Russia,7.2°E,-0.135,-0.306,FALSE,,,,
9/7/2016,6.885,Olymp-K,Russia,6.9°E,-0.141,-0.306,FALSE,,,,
9/7/2016,6.853333333,Olymp-K,Russia,6.9°E,-0.142,-0.306,FALSE,,,,
9/6/2016,5.8525,Olymp-K,Russia,5.9°E,-0.159,-0.305,FALSE,,,,
9/6/2016,5.7525,Olymp-K,Russia,5.8°E,-0.161,-0.305,FALSE,,,,
9/5/2016,5.040833333,Olymp-K,Russia,5.0°E,-0.173,-0.304,FALSE,,,,
9/5/2016,4.769166667,Olymp-K,Russia,4.8°E,-0.178,-0.304,FALSE,,,,
9/4/2016,3.993055556,Olymp-K,Russia,4.0°E,-0.191,-0.303,FALSE,,,,
9/3/2016,3.167777778,Olymp-K,Russia,3.2°E,-0.205,-0.302,FALSE,,,,
9/3/2016,2.982222222,Olymp-K,Russia,3.0°E,-0.208,-0.302,FALSE,,,,
9/2/2016,1.926666667,Olymp-K,Russia,1.9°E,-0.226,-0.301,FALSE,,,,
9/2/2016,1.927777778,Olymp-K,Russia,1.9°E,-0.226,-0.301,FALSE,,,,
9/2/2016,1.479166667,Olymp-K,Russia,1.5°E,-0.234,-0.300,FALSE,,,,
9/1/2016,0.96,Olymp-K,Russia,1.0°E,-0.243,-0.300,FALSE,,,,
9/1/2016,0.6083333333,Olymp-K,Russia,0.6°E,-0.249,-0.299,FALSE,,,,
8/31/2016,0.05861111111,Olymp-K,Russia,0.1°E,-0.258,-0.299,FALSE,,,,
8/30/2016,0.9352777778,Olymp-K,Russia,0.9°E,-0.243,-0.300,FALSE,,,,
8/30/2016,-0.9347222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/29/2016,-0.9916666667,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
8/29/2016,-0.9466666667,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/29/2016,-0.9422222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/28/2016,-0.9433333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/28/2016,-0.9380555556,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/27/2016,-0.9261111111,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/26/2016,-0.9247222222,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/25/2016,-0.9947222222,Olymp-K,Russia,1°W,-0.276,-0.297,FALSE,,,,
8/25/2016,-0.9572222222,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
8/24/2016,-0.9541666667,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
8/24/2016,-0.9458333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/23/2016,-0.9491666667,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/22/2016,-0.9486111111,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/22/2016,-0.9394444444,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/21/2016,-0.9341666667,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/20/2016,-0.9436111111,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/20/2016,-0.9233333333,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/20/2016,-0.9244444444,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/18/2016,-0.9297222222,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/18/2016,-0.9144444444,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/17/2016,-0.9130555556,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/16/2016,-0.9308333333,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/16/2016,-0.925,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/15/2016,-0.9197222222,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/15/2016,-0.9319444444,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/14/2016,-0.9225,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/13/2016,-0.93,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/13/2016,-0.9205555556,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/12/2016,-0.9222222222,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/12/2016,-0.9288888889,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/11/2016,-0.9238888889,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/10/2016,-0.9341666667,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/10/2016,-0.9280555556,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/10/2016,-0.9322222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/9/2016,-0.9313888889,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/8/2016,-0.9419444444,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/8/2016,-0.9247222222,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/8/2016,-0.9191666667,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/8/2016,-0.9219444444,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/7/2016,-0.9275,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/6/2016,-0.9130555556,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/5/2016,-0.9133333333,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/4/2016,-0.9136111111,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/3/2016,-0.9313888889,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/3/2016,-0.9230555556,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
8/2/2016,-0.9436111111,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
8/2/2016,-0.9294444444,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/31/2016,-0.9402777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/30/2016,-0.9163888889,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/30/2016,-0.9161111111,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/30/2016,-0.8833333333,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/29/2016,-0.92,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/28/2016,0.9922222222,Olymp-K,Russia,1.0°E,-0.242,-0.300,FALSE,,,,
7/28/2016,-0.9508333333,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
7/28/2016,-0.9363888889,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/27/2016,-0.9002777778,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/27/2016,-0.9294444444,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/27/2016,-0.9397222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/26/2016,-0.9327777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/25/2016,-0.935,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/25/2016,-0.9238888889,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/23/2016,-0.9061111111,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/23/2016,-0.9066666667,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/23/2016,-0.9025,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/22/2016,-0.9088888889,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/22/2016,-0.8988888889,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/21/2016,-0.9105555556,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/21/2016,-0.9105555556,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/20/2016,-0.9286111111,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/19/2016,-0.9358333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/19/2016,-0.93,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
7/18/2016,-0.9355555556,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/17/2016,-0.9483333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/16/2016,-0.9477777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/16/2016,-0.9477777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/15/2016,-0.9463888889,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/15/2016,-0.9380555556,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/14/2016,0.9863888889,Olymp-K,Russia,1.0°E,-0.242,-0.300,FALSE,,,,
7/14/2016,-0.9369444444,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/13/2016,-0.9361111111,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/12/2016,-0.9452777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/12/2016,-0.9366666667,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/11/2016,-0.9436111111,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/10/2016,-0.9697222222,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
7/9/2016,-0.9505555556,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
7/9/2016,-0.9411111111,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/8/2016,-0.9447222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/8/2016,-0.9477777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/7/2016,0.9866666667,Olymp-K,Russia,1.0°E,-0.242,-0.300,FALSE,,,,
7/7/2016,-0.9516666667,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
7/7/2016,-0.9363888889,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/6/2016,-0.9572222222,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
7/6/2016,-0.9413888889,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/5/2016,-0.95,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
7/5/2016,-0.9419444444,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/4/2016,-0.9536111111,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
7/3/2016,-0.9594444444,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
7/2/2016,-0.9658333333,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
7/2/2016,-0.9702777778,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
7/1/2016,-0.9491666667,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
7/1/2016,-0.9825,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
6/30/2016,-0.9886111111,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
6/29/2016,-0.9488888889,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/29/2016,-0.9594444444,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
6/29/2016,-0.9377777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/29/2016,-0.9452777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/28/2016,-0.9383333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/28/2016,-0.9480555556,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/27/2016,-0.9352777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/26/2016,-0.9380555556,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/26/2016,-0.9483333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/25/2016,-0.9380555556,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/25/2016,-0.9444444444,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/25/2016,-0.9430555556,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/24/2016,-0.9319444444,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
6/23/2016,-0.9263888889,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
6/22/2016,-0.9236111111,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
6/21/2016,-0.9255555556,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
6/21/2016,-0.9327777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/21/2016,-0.9577777778,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
6/20/2016,-0.9463888889,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/20/2016,-0.9519444444,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
6/19/2016,-0.9419444444,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/19/2016,-0.9541666667,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
6/18/2016,-0.9419444444,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/17/2016,-0.9375,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/16/2016,-0.9330555556,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/16/2016,-0.9444444444,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/15/2016,-0.9305555556,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
6/14/2016,-0.9358333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/13/2016,-0.9308333333,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
6/12/2016,-0.935,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/12/2016,-0.915,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
6/12/2016,-0.9275,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
6/11/2016,-0.9363888889,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/11/2016,-0.9361111111,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/9/2016,-0.9391666667,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/9/2016,-0.9325,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/8/2016,-0.9302777778,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
6/8/2016,-0.9355555556,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/7/2016,-1,Olymp-K,Russia,1°W,-0.276,-0.297,FALSE,,,,
6/6/2016,-0.9352777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/6/2016,-0.9355555556,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/5/2016,-0.9313888889,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
6/4/2016,-0.9497222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/3/2016,-0.9541666667,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
6/3/2016,-0.95,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
6/2/2016,-0.9377777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/2/2016,-0.9805555556,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
6/2/2016,-0.95,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
6/2/2016,-0.9386111111,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
6/1/2016,-0.9377777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/31/2016,-0.9408333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/31/2016,-0.9475,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/30/2016,-0.9388888889,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/30/2016,-0.9491666667,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/29/2016,-0.9397222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/28/2016,-0.9377777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/28/2016,-0.9288888889,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
5/27/2016,-0.9277777778,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
5/27/2016,-0.9322222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/27/2016,-0.9302777778,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
5/26/2016,-0.9233333333,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
5/26/2016,-0.9202777778,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
5/25/2016,-0.9330555556,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/24/2016,-0.9319444444,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
5/24/2016,-0.9422222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/23/2016,-0.9494444444,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/23/2016,-0.9430555556,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/23/2016,-0.9427777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/22/2016,-0.9413888889,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/21/2016,-0.9333333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/21/2016,-0.9444444444,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/21/2016,-0.9591666667,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
5/20/2016,-0.9569444444,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
5/19/2016,-0.9508333333,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
5/19/2016,-0.9547222222,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
5/18/2016,-0.9522222222,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
5/18/2016,-0.9358333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/17/2016,-0.9361111111,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/17/2016,-0.9355555556,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/17/2016,-0.9297222222,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
5/16/2016,-0.9383333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/16/2016,-0.9358333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/15/2016,-0.9372222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/14/2016,-0.9302777778,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
5/13/2016,-0.9322222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/12/2016,-0.9133333333,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
5/12/2016,-0.9133333333,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
5/12/2016,-0.9616666667,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
5/11/2016,-0.9572222222,Olymp-K,Russia,1°W,-0.275,-0.297,FALSE,,,,
5/9/2016,-0.9475,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/9/2016,-0.9475,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/9/2016,-0.9427777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/8/2016,-0.9475,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/7/2016,-0.9386111111,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/7/2016,-0.9338888889,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/6/2016,-0.9391666667,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/6/2016,-0.9361111111,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/5/2016,-0.9425,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/4/2016,-0.9436111111,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/4/2016,-0.9427777778,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/3/2016,-0.9419444444,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/3/2016,-0.935,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
5/2/2016,-0.9311111111,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
5/2/2016,-0.9,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
5/1/2016,-0.9111111111,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
4/30/2016,-0.9391666667,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
4/29/2016,-0.9408333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
4/29/2016,-0.9358333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
4/28/2016,-0.9961111111,Olymp-K,Russia,1°W,-0.276,-0.297,FALSE,,,,
4/28/2016,-0.9322222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
4/27/2016,-0.9366666667,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
4/27/2016,-0.9216666667,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
4/26/2016,-0.9358333333,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
4/25/2016,-0.9258333333,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
4/25/2016,-0.9397222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
4/25/2016,-0.9313888889,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
4/24/2016,-0.9244444444,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
4/24/2016,-0.9347222222,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
4/23/2016,-0.9344444444,Olymp-K,Russia,0.9°W,-0.275,-0.297,FALSE,,,,
4/23/2016,-0.9291666667,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
4/22/2016,-0.9311111111,Olymp-K,Russia,0.9°W,-0.274,-0.297,FALSE,,,,
